train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct,source_file
RedmiNote9,RedmiNote10ProPink,0.3,40,cpu,1,1061.32,19.54,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,50,cpu,1,1152.97,27.52,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,50,cpu,1,1153.7,20.19,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,50,cpu,1,1003.86,18.38,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,10,cpu,1,1157.89,27.59,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,10,cpu,1,1136.0,19.89,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,10,cpu,1,985.56,18.01,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,20,cpu,1,1143.07,27.24,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,20,cpu,1,1196.34,20.92,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,20,cpu,1,1048.98,19.15,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,30,cpu,1,1141.4,27.29,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,30,cpu,1,1209.82,21.21,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,30,cpu,1,1064.65,19.48,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,40,cpu,1,1150.85,27.28,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,40,cpu,1,1163.45,20.3,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,40,cpu,1,1013.39,18.48,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.4,50,cpu,1,1140.61,27.39,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.4,50,cpu,1,1207.13,21.22,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.4,50,cpu,1,1063.84,19.46,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,10,cpu,1,1150.67,26.96,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,10,cpu,1,1173.19,20.34,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,10,cpu,1,1020.87,18.54,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,20,cpu,1,1145.41,26.94,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,20,cpu,1,1195.32,20.76,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,20,cpu,1,1044.82,19.02,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,30,cpu,1,1138.67,26.67,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,30,cpu,1,1227.73,21.32,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,30,cpu,1,1083.72,19.54,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,40,cpu,1,1139.51,27.0,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,40,cpu,1,1219.63,21.3,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,40,cpu,1,1075.65,19.54,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.5,50,cpu,1,1140.11,27.02,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.5,50,cpu,1,1226.83,21.46,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.5,50,cpu,1,1083.68,19.71,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,10,cpu,1,1143.85,26.86,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,10,cpu,1,1200.41,20.74,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,10,cpu,1,1050.88,19.02,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,20,cpu,1,1138.72,26.88,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,20,cpu,1,1225.91,21.27,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,20,cpu,1,1081.24,19.53,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,30,cpu,1,1139.49,26.79,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,30,cpu,1,1232.59,21.35,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,30,cpu,1,1086.99,19.64,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,40,cpu,1,1138.88,26.92,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,40,cpu,1,1223.47,21.26,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,40,cpu,1,1079.4,19.51,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.6,50,cpu,1,1137.28,26.99,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.6,50,cpu,1,1217.71,21.21,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.6,50,cpu,1,1077.4,19.46,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,10,cpu,1,1141.79,26.86,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,10,cpu,1,1219.76,21.1,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,10,cpu,1,1071.99,19.43,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,20,cpu,1,1139.22,27.28,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,20,cpu,1,1224.56,21.43,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,20,cpu,1,1084.43,19.75,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,30,cpu,1,1138.84,27.16,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,30,cpu,1,1223.68,21.35,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,30,cpu,1,1082.69,19.66,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,40,cpu,1,1137.85,27.12,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,40,cpu,1,1218.86,21.27,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,40,cpu,1,1079.15,19.56,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.7,50,cpu,1,1138.54,27.24,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.7,50,cpu,1,1212.36,21.21,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.7,50,cpu,1,1072.75,19.5,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,10,cpu,1,1140.64,27.0,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,10,cpu,1,1225.8,21.19,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,10,cpu,1,1078.57,19.55,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,20,cpu,1,1138.33,27.28,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,20,cpu,1,1219.84,21.24,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,20,cpu,1,1078.19,19.54,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,30,cpu,1,1138.84,27.21,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,30,cpu,1,1233.33,21.44,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,30,cpu,1,1090.71,19.77,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,40,cpu,1,1139.9,27.13,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,40,cpu,1,1238.16,21.49,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,40,cpu,1,1093.77,19.85,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.8,50,cpu,1,1139.3,27.09,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.8,50,cpu,1,1229.66,21.31,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.8,50,cpu,1,1084.92,19.65,results_RN9_adv_cpu_recalc_scalers.csv
